ID,NaaNH,SaaNH,n9FaHRing,n6aHRing,naHRing,n10FaHRing,NaaN,SaaN,nFaHRing,nFHRing,nHRing,n6HRing,NaasN,SMR_VSA3,naRing,nBondsA,SlogP_VSA8,JGI5,PEOE_VSA2,SaasN,MATS1c,n9FHRing,nN,PEOE_VSA1,SlogP_VSA1,JGI4,n6aRing,nBondsM,MATS3i,GATS4c,MATS2c,NsOH,SRW07,SRW09,SMR_VSA9,C3SP2,C2SP2,C1SP2,nHBDon,PEOE_VSA3,Xch-6d,nBase,AATSC5i,SlogP_VSA6,BIC2,ATSC1c,AATSC3i,FCSP3,AATS8d,SssNH
CHEMBL441176,0,0.0,1,1,3,0,3,14.354812699999998,1,2,4,1,2,29.21545116,4,21,33.54816041,0.017303241,9.665781456,4.44833063,-0.200605254,1,6,9.467009379,0.0,0.034142512,2,21,0.010996896,0.860858365,-0.184512899,0,5.82008293,7.934155233999999,22.51475897,2,12,0,0,4.983978521,0.7087065290000001,1,-0.270080144,42.72552249,0.775133317,-0.119369093,0.017535538,0.375,2.592105263,0.0
CHEMBL261701,0,0.0,0,2,3,1,3,14.048867,1,2,4,2,1,19.74844179,5,28,33.41768391,0.020124521,14.64975998,2.10106583,-0.460225273,0,4,9.843390349,4.736862953999999,0.035818182000000004,4,29,0.078041015,0.911384468,0.030381602,1,5.4161004020000005,7.535296702,34.01378264,4,17,3,1,4.794537184,0.6746858379999999,0,-0.215068804,79.12372490000001,0.7620337359999999,-0.546106712,0.124182059,0.111111111,2.744186047,0.0
CHEMBL480742,1,3.042928477,0,2,3,1,4,17.13819171,1,1,3,2,0,24.9198926,4,22,33.67863691,0.023367003,9.967957042,0.0,-0.630238434,0,6,10.717646,5.733667477000001,0.050261438,3,22,0.090200065,0.904346304,0.17970756699999998,0,4.727387819,6.823286122000001,22.64523548,1,12,2,2,14.35837209,0.426752253,0,-0.285063937,42.72552249,0.774007688,-0.514222857,0.214496012,0.05882352900000001,2.6,0.0
CHEMBL182354,0,0.0,0,3,4,1,4,17.93471146,1,1,4,3,0,19.93591408,4,22,32.99233261,0.023342014,9.967957042,0.0,-0.582572884,0,5,5.733667477000001,5.733667477000001,0.043464052,3,22,-0.010888793,1.040255715,0.111575338,0,4.727387819,6.823286122000001,21.95893118,1,12,2,1,9.967957042,0.445480992,0,0.173611165,48.79188955,0.7574238740000001,-0.363198151,-0.020276456,0.05882352900000001,2.779661017,0.0
CHEMBL3260623,1,3.296244567,1,2,4,0,4,17.69902991,1,1,4,2,1,29.54999379,5,27,28.2924127,0.015510336,4.983978521,1.671538842,-0.470901667,1,7,10.30076712,5.316788604,0.044197531,3,27,0.007014052,1.074372162,0.014135835,0,5.351858133,7.412764017000001,22.64523548,1,15,3,2,23.26418503,0.565235256,0,-0.238416143,61.05510019,0.810150391,-0.424804861,0.018522701000000003,0.090909091,3.184466019,3.001244069
CHEMBL1765756,1,2.877566846,1,1,2,0,3,12.2326828,1,1,2,1,0,20.16532066,3,16,22.16030442,0.028186275,5.098681808,0.0,-0.7193667970000001,1,6,11.46733495,11.46733495,0.044621212,2,16,-0.007739185999999999,0.932875845,0.312245801,0,4.727387819,6.803505258,11.25737949,2,7,1,3,9.967957042,0.368390572,0,-0.083620279,24.26546827,0.7848777020000001,-0.555083366,-0.01394728,0.083333333,2.225806452,0.0
CHEMBL1957664,1,3.152815571,0,0,2,0,2,9.047571492000001,0,1,3,0,0,20.26872417,3,16,21.95893118,0.022207602000000003,4.794537184,0.0,-0.553666154,1,4,19.77449303,14.79051451,0.041140351,1,17,0.129325259,1.221856025,-0.06486889400000001,0,5.733341277,7.773594467000001,33.45795484,1,8,4,2,9.967957042,0.587267227,0,-0.041000929,23.57916398,0.8489286709999999,-0.728152492,0.215174744,0.27777777800000003,2.752808989,2.844591417
CHEMBL389078,1,3.399318783,0,1,2,0,2,9.50425674,0,1,3,1,0,14.95193556,4,23,22.64523548,0.018423913,9.778515705,0.0,-0.560601136,1,5,25.50816051,20.52418199,0.042560386,3,24,0.036011222999999995,1.086462157,0.035949499,0,5.351858133,7.412764017000001,34.14425914,2,17,2,3,4.983978521,0.580527208,0,-0.20907565,60.66367068,0.783333463,-0.852681372,0.058282505,0.125,3.120689655,3.286112896
CHEMBL261674,0,0.0,0,2,3,1,3,14.24220431,1,2,5,3,1,29.54826125,4,22,33.41768391,0.017309942,14.64975998,2.156210368,-0.168193178,0,6,14.53668242,4.736862953999999,0.035660377,3,22,0.128817927,0.716020102,-0.209047627,0,5.4161004020000005,7.535296702,28.26427081,3,12,2,0,0.0,0.6746858379999999,2,-0.045719655,54.85825662,0.7348225290000001,-0.147427016,0.201670059,0.392857143,2.544303797,0.0
CHEMBL387747,1,3.417162147,0,1,2,0,2,9.522929102,0,1,3,1,0,14.95193556,4,23,22.64523548,0.016578283,4.983978521,0.0,-0.488098052,1,5,19.77449303,14.79051451,0.041767677,3,24,0.049725644000000006,1.127033428,-0.042110772000000005,0,5.351858133,7.412764017000001,40.21348046,2,17,1,2,4.983978521,0.580527208,0,-0.23217515,60.66367068,0.7722228729999999,-0.602500119,0.08229494,0.125,3.157407407,3.322224007
CHEMBL3260570,1,3.4739774660000005,1,2,4,0,4,18.08098392,1,1,4,2,1,29.54999379,5,27,28.2924127,0.018525132,4.983978521,1.752695867,-0.4804474,1,7,10.30076712,5.316788604,0.040899471,3,27,0.013740756000000002,1.448385839,-0.0277781,0,5.351858133,7.412764017000001,22.64523548,2,14,3,2,14.48335494,0.580527208,0,-0.26837885100000003,67.12146726,0.7709192290000001,-0.37979378,0.023745311,0.130434783,3.080357143,3.467864439
CHEMBL3260593,1,3.441941846,1,2,4,0,4,18.02767102,1,1,4,2,1,29.54999379,5,27,28.2924127,0.016461353,4.983978521,1.732222834,-0.45664909,1,8,10.30076712,5.316788604,0.039951691,3,28,0.06023453,1.227055323,-0.030182374,0,5.351858133,7.412764017000001,28.71445679,2,14,3,2,14.48335494,0.580527208,0,-0.263963316,67.12146726,0.806778555,-0.383080855,0.107415317,0.125,3.125,3.388982164
CHEMBL3260599,1,3.439832198,1,2,4,0,4,17.99886558,1,1,4,2,1,29.54999379,5,27,28.2924127,0.017202381,4.983978521,1.7391855669999998,-0.489491606,1,7,10.30076712,5.316788604,0.043848238,3,27,0.060009475,1.374850608,-0.011194083999999998,0,5.351858133,7.412764017000001,22.64523548,1,15,3,2,14.48335494,0.580527208,0,-0.288483343,67.12146726,0.808312457,-0.388083362,0.104553216,0.090909091,3.13592233,3.368157649
CHEMBL3260604,1,3.323513143,1,2,4,0,4,17.74796227,1,1,4,2,1,29.54999379,5,27,28.2924127,0.017721088,4.983978521,1.666628139,-0.649105124,1,7,15.03763008,10.05365156,0.044036281,3,27,0.00415857,1.11318957,0.126846977,0,5.351858133,7.412764017000001,28.39474731,1,15,3,2,14.48335494,0.580527208,0,-0.38652427,67.12146726,0.809936283,-0.896373353,0.012090813999999998,0.130434783,3.178571429,3.152830662
CHEMBL3260606,1,3.460895298,1,2,4,0,4,18.05974286,1,1,4,2,1,29.54999379,5,27,34.3684328,0.018255814,4.983978521,1.7465753080000002,-0.478255409,1,7,10.30076712,5.316788604,0.042739018,3,28,0.065457419,1.331431622,-0.021244336000000003,0,5.351858133,7.412764017000001,22.64523548,2,15,4,2,14.48335494,0.580527208,0,-0.297763555,73.70040295,0.794755373,-0.385787581,0.113403054,0.083333333,3.03539823,3.416595543
CHEMBL3260609,1,3.443142518,1,2,4,0,4,18.02409621,1,1,4,2,1,29.54999379,5,27,28.2924127,0.018061728,4.983978521,1.73430713,-0.457593338,1,8,10.30076712,5.316788604,0.040839506,3,28,0.06023453,1.2395884659999998,-0.029989298,0,5.351858133,7.412764017000001,28.71445679,2,14,3,2,14.48335494,0.580527208,0,-0.296021397,67.12146726,0.8130536009999999,-0.383726783,0.107415317,0.125,3.070175439,3.386001013
CHEMBL3260585,1,3.4831146860000004,1,2,4,0,4,18.11489289,1,1,4,2,1,29.54999379,5,27,28.2924127,0.016578283,4.983978521,1.7555895769999998,-0.479228025,1,7,10.30076712,5.316788604,0.041767677,3,27,0.063470756,1.2884539659999998,-0.021954197,0,5.351858133,7.412764017000001,22.64523548,2,14,3,2,14.48335494,0.580527208,0,-0.25348966,67.12146726,0.805860751,-0.379238758,0.107945313,0.166666667,3.016949153,3.474299624
CHEMBL3260597,1,3.431604912,1,2,4,0,4,18.01679287,1,1,4,2,1,29.54999379,5,27,28.2924127,0.017511574,9.778515705,1.725107315,-0.545894153,1,8,15.61755573,10.63357721,0.039953704,3,28,0.093843052,1.064933675,0.085676258,0,5.351858133,7.412764017000001,22.64523548,1,15,4,3,14.48335494,0.580527208,0,-0.286433328,67.12146726,0.789565172,-0.578890066,0.162513155,0.125,3.008196721,6.155165489
CHEMBL204158,0,0.0,1,1,3,0,3,14.19735491,1,2,5,2,2,24.31554143,4,21,33.54816041,0.015890023,9.665781456,4.365534586,-0.294049584,1,5,14.04082556,0.0,0.030219907,2,21,0.038063187000000005,1.1103993090000002,-0.091425097,0,5.82008293,7.934155233999999,22.51475897,2,11,1,0,4.983978521,0.8294973409999999,0,-0.173791876,48.92236606,0.770400277,-0.241666539,0.058815581,0.423076923,2.7357142860000003,0.0
CHEMBL202625,0,0.0,1,1,3,0,3,14.44702569,1,2,5,2,2,24.31554143,4,21,33.54816041,0.015266885,9.665781456,4.378127179,-0.306603047,1,5,14.04082556,0.0,0.032833333,2,21,0.059750403,1.11900729,-0.06638647,0,5.82008293,7.934155233999999,22.51475897,2,12,0,0,4.983978521,0.8107686009999999,0,-0.217207397,42.72552249,0.771136651,-0.249459575,0.091457011,0.444444444,2.730263158,0.0
CHEMBL381532,0,0.0,1,1,3,0,3,14.4436207,1,2,5,2,2,29.21545116,4,21,33.54816041,0.015876906,14.56569119,4.478287614,-0.210888688,1,6,9.303962602,0.0,0.031870748,2,21,0.112744351,0.715818176,-0.210518166,0,5.82008293,7.934155233999999,22.51475897,2,12,0,0,4.983978521,0.8107686009999999,1,-0.195328363,42.72552249,0.762611278,-0.162460883,0.17734937,0.423076923,2.790123457,0.0
CHEMBL3341950,0,0.0,0,1,1,0,1,4.414545512,0,0,2,2,0,10.30076712,3,18,22.25380597,0.03125,0.0,0.0,-0.40820438,0,4,20.68722877,20.68722877,0.027267267,3,18,0.104119459,0.7735453240000001,-0.036680583,0,0.0,0.0,28.0033178,4,11,2,2,4.983978521,0.33677012100000003,1,-0.122613703,60.79414719,0.721718144,-0.38224115,0.161699418,0.227272727,2.73255814,3.386300309
CHEMBL3260631,1,3.409713528,1,2,4,0,4,18.04302286,1,1,5,3,1,34.44990352,5,27,28.2924127,0.017118056,9.883888252,1.713023243,-0.400143089,1,8,15.03763008,5.316788604,0.04037037,3,27,0.014242703999999997,1.008278639,-0.15619331,0,5.351858133,7.412764017000001,22.64523548,2,14,3,2,18.87376998,0.6672973289999999,1,-0.13742821800000002,61.05510019,0.801589135,-0.45380284,0.028331787,0.259259259,2.9662162160000003,3.227307309
CHEMBL229496,1,3.441255118,0,1,2,0,2,9.666813739,0,1,3,1,0,14.95193556,4,23,22.64523548,0.017216184,4.983978521,0.0,-0.490486317,1,5,19.77449303,14.79051451,0.040821256,3,24,0.051250959000000006,1.180938364,-0.046663393,0,5.351858133,7.412764017000001,40.21348046,2,17,1,2,4.983978521,0.580527208,0,-0.224251459,60.66367068,0.780680481,-0.605286688,0.083711655,0.16,3.1583333330000003,3.3333968460000003
CHEMBL382466,1,2.824395738,0,2,3,0,3,12.78994708,0,0,3,2,0,20.16532066,4,23,33.77213846,0.025354167,15.06663885,0.0,-0.401165734,0,4,0.0,0.0,0.029105691,3,23,-0.097683979,0.7737493209999999,-0.139907335,0,4.59511985,6.605297921,33.77213846,4,12,3,1,0.0,0.404811503,0,-0.36010061,73.18783433,0.771487328,-0.277594656,-0.321958105,0.05,3.029411765,0.0
CHEMBL204063,0,0.0,1,1,3,0,3,14.15537121,1,2,4,1,2,24.31554143,4,21,33.54816041,0.016847826,9.665781456,4.2552727789999985,-0.311391129,1,5,9.673627043,0.0,0.035694444,2,21,0.091211041,0.8688304509999999,-0.112113271,1,5.82008293,7.934155233999999,22.51475897,2,12,0,1,4.983978521,0.7087065290000001,0,-0.213592505,42.72552249,0.813820359,-0.220600748,0.146316101,0.318181818,2.624,0.0
CHEMBL203162,1,2.976808123,0,2,3,0,3,13.44053346,0,0,4,3,0,25.06523039,4,23,33.77213846,0.015671835,19.96654858,0.0,-0.183745609,0,5,4.736862953999999,0.0,0.025271318,3,23,0.024969467,0.597073415,-0.302740769,0,4.59511985,6.605297921,33.77213846,4,12,3,1,0.0,0.506873575,1,0.099528974,73.18783433,0.784322975,-0.12891530699999998,0.040375737,0.208333333,2.946236559,0.0
CHEMBL205736,1,2.944144148,0,2,3,0,3,13.22284732,0,0,3,2,0,20.16532066,4,23,33.77213846,0.017152778,15.06663885,0.0,-0.201462112,0,4,0.0,0.0,0.021346801,3,23,-0.003880802,0.789958468,-0.277102285,0,4.59511985,6.605297921,33.77213846,3,13,3,1,0.0,0.423540242,0,-0.026291032,79.25420140000001,0.721987245,-0.08599514300000001,-0.00657036,0.0,2.745762712,0.0
CHEMBL3707019,1,3.482323397,0,2,3,1,4,18.57889043,1,1,3,2,0,24.9198926,5,28,33.67863691,0.017586806,14.95193556,0.0,-0.465967651,0,6,10.30076712,5.316788604,0.043020833,4,29,0.142047949,1.399447747,-0.092804067,0,4.727387819,6.842683282,34.98901969,2,17,3,2,4.983978521,0.497193875,0,-0.272403864,73.05735783,0.778872881,-0.374100176,0.239447492,0.111111111,3.176,3.399257473
CHEMBL1835624,0,0.0,1,2,4,0,4,17.84402345,1,1,4,2,2,29.36252149,5,27,28.16193619,0.021873522000000003,4.983978521,3.323876171,-0.460501128,1,7,5.316788604,5.316788604,0.046678487000000005,3,28,-0.000182538,1.095980886,0.047947746,0,5.351858133,7.423568444,22.51475897,2,14,3,1,14.18117935,0.55274943,0,0.016141523999999997,67.25194377,0.795428328,-0.300686562,-0.000333162,0.045454545,3.28,3.147463204
CHEMBL1835535,0,0.0,1,2,4,0,4,17.85915866,1,1,4,2,2,29.36252149,5,27,28.16193619,0.021873522000000003,4.983978521,3.346544334,-0.457830485,1,7,5.316788604,5.316788604,0.045277778,3,28,-0.006435456,1.181102092,0.008441027,0,5.351858133,7.423568444,22.51475897,2,14,3,1,14.18117935,0.568041382,0,0.027607797000000003,73.31831083,0.7766899859999999,-0.299612272,-0.011871668,0.045454545,3.23,3.158836661
CHEMBL1835531,0,0.0,1,2,4,0,4,17.6174843,1,1,4,2,2,29.36252149,5,27,28.16193619,0.021100629,4.983978521,3.135856928,-0.653740483,1,7,10.05365156,10.05365156,0.046090147000000005,3,28,-0.024014133,0.978966266,0.181848632,0,5.351858133,7.423568444,28.26427081,2,14,3,1,14.18117935,0.568041382,0,-0.1238446,73.31831083,0.796412133,-0.8084464809999999,-0.07366650400000001,0.086956522,3.277777778,2.975747328
CHEMBL1835712,0,0.0,1,2,4,0,4,18.25471795,1,1,4,2,2,29.36252149,5,27,28.16193619,0.022788889,4.983978521,3.36038135,-0.482023285,1,8,5.316788604,5.316788604,0.042455556,3,29,0.029906306,1.191364199,0.083002785,0,5.4161004020000005,7.525639975,28.58398029,3,13,4,1,14.18117935,0.6336825229999999,0,-0.018738391,66.99099076,0.765385854,-0.327545464,0.056261955,0.083333333,3.277777778,3.153570744
CHEMBL1835628,0,0.0,1,2,4,0,4,17.17472063,1,1,4,2,2,29.36252149,5,27,28.16193619,0.030987179,4.983978521,2.695506162,-0.5632092120000001,1,7,5.316788604,5.316788604,0.048351548,3,28,-0.12279937,0.975086001,0.069768302,0,5.351858133,7.423568444,22.51475897,4,12,3,1,14.18117935,0.55274943,0,-0.25663263,67.25194377,0.7736295959999999,-0.6654730729999999,-0.506848311,0.125,3.508928571,2.447494069
CHEMBL1835626,0,0.0,1,2,4,0,4,17.97859681,1,1,4,2,2,29.36252149,5,27,28.16193619,0.021873522000000003,4.983978521,3.427098458,-0.451268846,1,7,5.316788604,5.316788604,0.046678487000000005,3,28,-0.038621987,1.0437085,0.054505554000000005,0,5.351858133,7.423568444,22.51475897,4,12,3,1,14.18117935,0.55274943,0,0.100893694,67.25194377,0.74818828,-0.288909528,-0.069382779,0.125,3.142857143,3.290549624
CHEMBL1271632,0,0.0,0,0,0,0,0,0.0,0,1,3,1,0,10.21669833,3,18,11.27014384,0.019777778,14.488984099999998,0.0,-0.442993242,1,4,15.95036581,15.95036581,0.034296296000000004,3,21,-0.06396795,1.075838742,-0.028666874,0,5.351858133,7.423568444,0.0,5,16,1,3,0.0,0.6738716459999999,2,0.132756454,72.79640482,0.7125347590000001,-0.414890713,-0.09626598,0.3125,2.773255814,9.833667006
CHEMBL1272238,0,0.0,0,0,0,0,0,0.0,0,1,1,0,0,10.21669833,3,18,11.27014384,0.027578773,14.38361155,0.0,-0.561569098,1,5,25.75018527,20.85027554,0.034708995,3,22,0.019194797,1.085580404,0.108227466,0,4.844187086,7.03438793,0.0,4,16,3,3,0.0,0.48847624,1,0.208110075,72.79640482,0.7292034829999999,-0.675374557,0.029233103,0.233333333,2.473684211,9.141706796
CHEMBL205427,1,2.881451247,0,2,3,0,3,12.94127582,0,0,3,2,0,20.16532066,4,23,33.77213846,0.016960784,15.06663885,0.0,-0.231956531,0,4,0.0,0.0,0.024876543,3,23,-0.052935443,0.741774305,-0.250420203,0,4.59511985,6.605297921,33.77213846,3,13,3,1,4.390415048,0.404811503,0,-0.06056023,73.18783433,0.759794937,-0.111923619,-0.122013123,0.0,2.830508475,0.0
CHEMBL226733,1,3.449535594,0,2,3,1,4,18.50459522,1,1,3,2,0,24.9198926,5,28,33.67863691,0.021203704,19.74647275,0.0,-0.573014008,0,7,16.034434599999994,11.05045608,0.042959184,4,29,0.086918255,1.267445397,0.024837222000000003,0,4.727387819,6.842683282,22.64523548,2,17,4,3,4.983978521,0.497193875,0,-0.246998409,73.05735783,0.784414352,-0.634109842,0.147437648,0.115384615,3.123076923,3.334123308
CHEMBL237570,0,0.0,0,1,2,0,2,9.291697158,0,0,2,1,1,14.53505669,5,28,44.67506339,0.027552682,9.192877013,2.1442148530000003,-0.325698378,0,3,9.303962602,4.736862953999999,0.047950192,4,29,-0.13268517300000002,1.042584556,-0.09649706,0,4.844187086,7.05012252,39.6521268,6,15,3,0,4.983978521,0.5208364010000001,0,0.17314570199999998,84.01920837,0.7681136209999999,-0.247046405,-0.208405568,0.14285714300000002,2.80625,0.0
CHEMBL331703,0,0.0,0,2,3,1,3,13.81576312,1,2,4,2,1,19.74844179,4,22,33.41768391,0.023915598,14.64975998,2.070952433,-0.220286906,0,4,0.0,0.0,0.038117914,3,24,0.095990108,1.100129165,-0.14941333099999998,0,5.4161004020000005,7.535296702,22.51475897,3,12,2,0,8.417796984,0.591352505,0,-0.204779816,59.75374010000001,0.7953831709999999,-0.113938738,0.159455819,0.227272727,2.525423729,0.0
CHEMBL6204,0,0.0,0,1,2,0,2,9.330333129,0,1,3,1,1,14.53505669,3,17,22.64523548,0.020016835,4.983978521,2.325221088,-0.353456514,0,3,9.303962602,4.736862953999999,0.039635417,2,17,0.054209444,1.042480826,-0.092471477,0,5.4161004020000005,7.535296702,28.39474731,1,11,2,0,4.983978521,0.538603074,0,-0.146795661,48.66141305,0.798346291,-0.230035376,0.085497258,0.222222222,2.148648649,0.0
CHEMBL568357,1,2.898808979,0,2,3,0,3,13.08627794,0,0,3,2,0,20.16532066,4,23,33.77213846,0.022428571,15.06663885,0.0,-0.487663148,0,4,5.106527395,0.0,0.025672515,3,24,-0.034783642000000004,0.782952887,-0.02266135,1,4.59511985,6.605297921,33.77213846,4,12,4,2,4.794537184,0.404811503,0,0.025858205,73.18783433,0.779867573,-0.459609082,-0.05796401900000001,0.0,2.9253731339999995,0.0
CHEMBL3260626,1,3.449215246,1,2,4,0,4,18.0708811,1,1,4,2,1,29.54999379,5,27,28.2924127,0.017295918,4.983978521,1.734038842,-0.390433187,1,7,19.77449303,14.79051451,0.043854875,3,27,0.061318243,0.763118807,-0.07091644700000001,0,5.351858133,7.412764017000001,34.14425914,1,15,3,2,14.48335494,0.565235256,0,-0.281673445,61.05510019,0.789970279,-0.534736136,0.102416046,0.166666667,2.902985075,3.3890218460000003
CHEMBL376119,1,3.439788675,0,2,3,1,4,18.49263455,1,1,3,2,0,24.9198926,5,28,33.67863691,0.019244444,19.74647275,0.0,-0.57012711,0,7,16.034434599999994,11.05045608,0.0437,4,29,0.086918255,1.293810019,0.025661653,0,4.727387819,6.842683282,22.64523548,2,17,4,3,4.983978521,0.497193875,0,-0.202452044,73.05735783,0.784414352,-0.631506858,0.147437648,0.115384615,3.176923077,3.3075908060000003
CHEMBL382838,1,3.153856,1,1,3,0,3,13.97017681,1,2,4,1,1,24.73242031,4,21,33.54816041,0.016343844,9.665781456,2.142285762,-0.334325637,1,5,4.983978521,0.0,0.03904321,2,21,0.09393295,0.8390972240000001,-0.07188663,0,5.777652323,7.860570786,22.51475897,2,12,0,1,4.983978521,0.67124905,0,-0.274627144,42.72552249,0.819642517,-0.17484248300000002,0.159725924,0.210526316,2.4,0.0
CHEMBL377717,0,0.0,1,1,3,0,2,9.641614229,1,2,4,1,2,19.33156291,4,21,33.41768391,0.018201754,9.665781456,4.327803997,-0.132161915,1,4,4.567099648,0.0,0.038040936,2,21,0.096683747,0.855486582,-0.201238888,0,5.82008293,7.9276850460000015,22.51475897,3,12,1,0,0.0,0.736890192,0,-0.242623514,48.66141305,0.804115237,-0.055692922,0.155955994,0.238095238,2.4901960780000003,0.0
CHEMBL427211,0,0.0,1,1,3,0,2,9.406058672999999,1,2,4,1,2,19.33156291,4,21,33.41768391,0.019212963,9.665781456,4.3152114039999985,-0.111563739,1,4,4.567099648,0.0,0.034845679,2,21,0.063818877,0.834370046,-0.250285651,0,5.82008293,7.9276850460000015,22.51475897,3,11,2,0,0.0,0.755618931,0,-0.17594760199999998,54.85825662,0.807484124,-0.047899885,0.104503142,0.2,2.466666667,0.0
CHEMBL229547,1,3.457632039,0,2,3,1,4,18.52121722,1,1,3,2,0,24.9198926,5,28,33.67863691,0.017586806,14.95193556,0.0,-0.46487852,0,7,10.30076712,5.316788604,0.043020833,4,29,0.10405665,1.422266911,-0.096199422,0,4.727387819,6.842683282,28.71445679,2,17,3,2,4.983978521,0.497193875,0,-0.227423778,73.05735783,0.774238891,-0.381325604,0.180716695,0.115384615,3.213114754,3.343701917
CHEMBL3261094,0,0.0,1,2,4,0,4,17.67295314,1,1,4,2,2,29.36252149,5,27,28.16193619,0.022438889,19.25485582,3.242106236,-0.506059791,1,8,11.05045608,11.05045608,0.036819172,3,29,0.031289704,0.919903154,0.043806029,0,5.351858133,7.412764017000001,22.51475897,3,13,5,2,9.499376415,0.580527208,0,-0.115202448,73.31831083,0.8028181879999999,-0.568727535,0.054749202,0.083333333,2.983606557,2.778213708
CHEMBL2024687,0,0.0,0,2,3,1,3,13.43476415,1,1,3,2,2,24.31554143,4,22,27.9781672,0.023927469,4.794537184,3.2927747860000003,-0.498203748,0,5,4.567099648,5.559266895,0.048947368,3,23,-0.10312008,1.200406209,0.126882432,0,4.727387819,6.823286122000001,17.07524226,2,11,2,0,14.64975998,0.4142664270000001,0,-0.12818948800000002,53.58642674,0.760083119,-0.286030638,-0.173517493,0.15789473699999998,2.493975904,0.0
CHEMBL2024692,0,0.0,0,2,3,1,3,13.28234189,1,1,3,2,2,24.31554143,4,22,27.9781672,0.02246732,9.361636832,3.383341915,-0.487435299,0,5,0.0,5.559266895,0.040512821,3,23,0.025570905,1.188759591,0.122016352,0,4.59511985,6.605297921,17.07524226,2,10,3,0,14.64975998,0.343013034,0,0.048690124,59.78327031,0.804375252,-0.282866526,0.043027501,0.15789473699999998,2.662162162,0.0
CHEMBL260729,0,0.0,0,2,3,1,3,14.08209731,1,2,4,2,1,19.74844179,5,28,33.41768391,0.020124521,19.44429716,2.109954718,-0.446073582,0,5,10.47053043,10.47053043,0.035818182000000004,4,29,0.065147762,0.956826903,0.041274164,0,5.4161004020000005,7.535296702,34.01378264,4,17,3,1,0.0,0.6746858379999999,0,-0.192638463,79.12372490000001,0.761071345,-0.444734587,0.106544124,0.111111111,2.7461538460000003,0.0
CHEMBL261625,0,0.0,0,2,3,1,3,14.2754301,1,2,4,2,1,19.74844179,4,22,33.41768391,0.019231151,14.64975998,2.123359316,-0.225633566,0,4,9.473725907999999,9.473725907999999,0.040192308,3,22,0.143273259,0.7433960470000001,-0.191806344,0,5.4161004020000005,7.535296702,34.01378264,3,13,1,0,0.0,0.560137939,0,-0.202862077,42.59504598,0.7928588059999999,-0.216971593,0.225391018,0.260869565,2.427586207,0.0
CHEMBL2435045,0,0.0,0,1,2,0,2,9.39174012,0,2,4,1,1,19.43496642,4,23,17.20571877,0.020433333,19.05608375,1.88614418,-0.514364527,2,4,9.473725907999999,9.473725907999999,0.036880342,3,25,-0.005692259,1.028445095,0.026135784,0,5.860786223,8.002694162000001,28.70474243,2,16,4,0,9.967957042,0.844910031,0,-0.193689048,66.86051426,0.740092842,-0.7020096440000001,-0.009113463,0.12,3.361344538,0.0
CHEMBL576062,0,0.0,0,3,4,1,4,17.93851237,1,1,4,3,0,19.93591408,4,22,32.99233261,0.026531987000000003,9.967957042,0.0,-0.582931903,0,5,5.733667477000001,5.733667477000001,0.043316993,3,22,-0.010888793,1.064652901,0.113425078,0,4.727387819,6.823286122000001,21.95893118,1,12,2,1,9.967957042,0.442044204,0,0.245214516,48.79188955,0.8007371209999999,-0.363333243,-0.020276456,0.05882352900000001,2.492307692,0.0
CHEMBL566234,1,2.976755629,0,2,3,0,3,13.44152608,0,0,4,3,0,25.48210926,4,23,33.77213846,0.019547804,15.06663885,0.0,-0.233273385,0,5,10.05365156,5.316788604,0.025271318,3,23,-0.007702933,0.8952992740000001,-0.238950209,0,4.59511985,6.605297921,33.77213846,4,12,3,2,0.0,0.506873575,1,0.148137491,73.18783433,0.809216057,-0.16845778,-0.012303945,0.24,2.76146789,3.589589033
